behavior_id,user_id,product_id,product_name,category_id,category_name,behavior,datetime,price,quantity,channel,device,province,city,user_segment,page_type,session_id,is_new_user,campaign_id,source_keyword,order_id
B000144,U000829,P000060,轻氧数码配件套装,C05,数码配件,buy,2026-01-14 14:31:00,269.00,1,jd,windows,江苏省,南京市,new,checkout,S000145,1,C202601,轻氧数码,O000144
B000145,U000866,P000056,臻选旅行用品旗舰款,C10,旅行用品,buy,2026-01-14 09:22:00,443.00,1,jd,android,湖北省,武汉市,new,checkout,S000146,1,C202601,臻选旅行,O000145
B000146,U000003,P000112,原野生鲜便携装,C09,生鲜,buy,2026-01-14 08:16:00,113.00,4,jd,ios,山东省,青岛市,high_value,checkout,S000147,0,C202602,原野生鲜,O000146
B000147,U000040,P000115,悦活美妆个护套装,C01,美妆个护,buy,2026-01-14 23:01:00,86.00,1,wechat,windows,北京市,北京市,high_value,checkout,S000148,0,C202602,悦活美妆,O000147
B000148,U000077,P000114,轻氧母婴用品日常款,C06,母婴用品,buy,2026-01-14 22:12:00,142.00,1,search,android,福建省,厦门市,high_value,checkout,S000149,0,C202606,轻氧母婴,O000148
B000149,U000114,P000143,轻盈美妆个护升级版,C01,美妆个护,buy,2026-01-14 15:49:00,53.00,1,wechat,windows,江苏省,南京市,high_value,checkout,S000150,0,C202605,轻盈美妆,O000149
B000150,U000151,P000033,云感美妆个护升级版,C01,美妆个护,buy,2026-01-14 13:25:00,88.00,1,jd,mac,福建省,厦门市,member,checkout,S000151,0,C202602,云感美妆,O000150
B000151,U000188,P000022,原野母婴用品便携装,C06,母婴用品,buy,2026-01-14 08:54:00,190.00,1,search,android,浙江省,杭州市,member,checkout,S000152,0,C202604,原野母婴,O000151
B000152,U000225,P000010,原野旅行用品套装,C10,旅行用品,buy,2026-01-14 11:08:00,302.00,1,offline,ios,广东省,深圳市,member,checkout,S000153,0,C202601,原野旅行,O000152
B000153,U000262,P000119,轻盈宠物用品日常款,C08,宠物用品,buy,2026-01-14 20:47:00,99.00,1,search,mac,广东省,深圳市,member,checkout,S000154,0,C202604,轻盈宠物,O000153
B000154,U000299,P000149,轻盈家居日用日常款,C04,家居日用,buy,2026-01-14 16:55:00,110.00,1,taobao,ios,广东省,深圳市,member,checkout,S000155,0,C202606,轻盈家居,O000154
B000155,U000336,P000019,悦活家居日用日常款,C04,家居日用,buy,2026-01-15 16:47:00,71.00,1,search,mac,山东省,青岛市,member,checkout,S000156,0,C202605,悦活家居,O000155
B000156,U000373,P000089,轻盈美妆个护日常款,C01,美妆个护,buy,2026-01-15 15:53:00,69.00,1,douyin,ios,福建省,厦门市,member,checkout,S000157,0,C202603,轻盈美妆,O000156
B000157,U000410,P000142,原野母婴用品便携装,C06,母婴用品,buy,2026-01-15 13:12:00,161.00,1,douyin,mac,江苏省,南京市,member,checkout,S000158,0,C202601,原野母婴,O000157
B000158,U000447,P000037,悦活运动户外便携装,C07,运动户外,buy,2026-01-15 11:26:00,152.00,1,search,ios,上海市,上海市,regular,checkout,S000159,0,C202602,悦活运动,O000158
B000159,U000484,P000125,轻盈生鲜套装,C09,生鲜,buy,2026-01-15 15:14:00,62.00,1,jd,windows,河南省,郑州市,regular,checkout,S000160,0,C202601,轻盈生鲜,O000159
B000160,U000521,P000049,悦活数码配件日常款,C05,数码配件,buy,2026-01-15 10:50:00,141.00,1,taobao,mac,上海市,上海市,regular,checkout,S000161,0,C202605,悦活数码,O000160
B000161,U000558,P000036,轻氧食品饮料旗舰款,C02,食品饮料,buy,2026-01-15 09:48:00,73.00,1,wechat,android,湖北省,武汉市,regular,checkout,S000162,0,C202606,轻氧食品,O000161
B000162,U000595,P000058,原野生鲜升级版,C09,生鲜,buy,2026-01-15 18:47:00,44.00,3,taobao,mac,福建省,厦门市,regular,checkout,S000163,0,C202604,原野生鲜,O000162
B000163,U000632,P000156,轻氧母婴用品旗舰款,C06,母婴用品,buy,2026-01-15 19:51:00,153.00,1,wechat,android,广东省,深圳市,regular,checkout,S000164,0,C202604,轻氧母婴,O000163
B000164,U000669,P000050,臻选生鲜套装,C09,生鲜,buy,2026-01-15 10:56:00,108.00,1,douyin,windows,北京市,北京市,regular,checkout,S000165,0,C202604,臻选生鲜,O000164
B000165,U000706,P000167,轻盈美妆个护便携装,C01,美妆个护,buy,2026-01-15 21:33:00,119.00,1,douyin,mac,福建省,厦门市,regular,checkout,S000166,0,C202602,轻盈美妆,O000165
B000166,U000743,P000122,臻选运动户外便携装,C07,运动户外,buy,2026-01-16 16:43:00,212.00,1,jd,android,上海市,上海市,regular,checkout,S000167,0,C202601,臻选运动,O000166
B000167,U000780,P000150,轻氧母婴用品套装,C06,母婴用品,buy,2026-01-16 21:51:00,76.00,1,search,android,浙江省,杭州市,regular,checkout,S000168,0,C202606,轻氧母婴,O000167
B000168,U000817,P000164,臻选食品饮料日常款,C02,食品饮料,buy,2026-01-16 20:58:00,73.00,1,offline,windows,四川省,成都市,regular,checkout,S000169,0,C202603,臻选食品,O000168
B000169,U000854,P000082,原野旅行用品便携装,C10,旅行用品,buy,2026-01-16 14:07:00,253.00,1,douyin,android,河南省,郑州市,new,checkout,S000170,1,C202605,原野旅行,O000169
B000170,U000891,P000066,轻氧母婴用品旗舰款,C06,母婴用品,buy,2026-01-16 19:52:00,76.00,2,jd,mac,北京市,北京市,new,checkout,S000171,1,C202601,轻氧母婴,O000170
B000171,U000028,P000081,云感数码配件旗舰款,C05,数码配件,buy,2026-01-16 20:45:00,152.00,2,taobao,windows,四川省,成都市,high_value,checkout,S000172,0,C202604,云感数码,O000171
B000172,U000065,P000116,臻选数码配件旗舰款,C05,数码配件,buy,2026-01-16 09:54:00,228.00,1,offline,windows,北京市,北京市,high_value,checkout,S000173,0,C202603,臻选数码,O000172
B000173,U000102,P000079,悦活服饰日常款,C03,服饰,buy,2026-01-16 15:11:00,452.00,1,douyin,mac,北京市,北京市,high_value,checkout,S000174,0,C202605,悦活服饰,O000173
B000174,U000139,P000101,轻盈生鲜旗舰款,C09,生鲜,buy,2026-01-16 20:50:00,111.00,1,wechat,windows,山东省,青岛市,member,checkout,S000175,0,C202601,轻盈生鲜,O000174
B000175,U000176,P000159,云感旅行用品日常款,C10,旅行用品,buy,2026-01-16 22:40:00,514.00,1,offline,android,湖北省,武汉市,member,checkout,S000176,0,C202604,云感旅行,O000175
B000176,U000213,P000009,云感数码配件日常款,C05,数码配件,buy,2026-01-16 10:50:00,295.00,1,douyin,ios,浙江省,杭州市,member,checkout,S000177,0,C202601,云感数码,O000176
B000177,U000250,P000099,云感服饰日常款,C03,服饰,buy,2026-01-17 08:42:00,230.00,1,taobao,mac,上海市,上海市,member,checkout,S000178,0,C202606,云感服饰,O000177
B000178,U000287,P000004,原野旅行用品日常款,C10,旅行用品,buy,2026-01-17 21:38:00,271.00,1,taobao,ios,河南省,郑州市,member,checkout,S000179,0,C202604,原野旅行,O000178
B000179,U000324,P000159,云感旅行用品日常款,C10,旅行用品,buy,2026-01-17 11:13:00,514.00,2,search,android,福建省,厦门市,member,checkout,S000180,0,C202606,云感旅行,O000179
B000180,U000361,P000092,臻选服饰便携装,C03,服饰,buy,2026-01-17 22:11:00,291.00,1,search,windows,北京市,北京市,member,checkout,S000181,0,C202603,臻选服饰,O000180
B000181,U000398,P000024,轻氧食品饮料日常款,C02,食品饮料,buy,2026-01-17 19:59:00,55.00,1,douyin,mac,河南省,郑州市,member,checkout,S000182,0,C202603,轻氧食品,O000181
B000182,U000435,P000040,原野数码配件套装,C05,数码配件,buy,2026-01-17 09:42:00,162.00,1,taobao,android,河南省,郑州市,regular,checkout,S000183,0,C202603,原野数码,O000182
B000183,U000472,P000136,原野运动户外旗舰款,C07,运动户外,buy,2026-01-17 16:14:00,169.00,2,douyin,ios,广东省,深圳市,regular,checkout,S000184,0,C202603,原野运动,O000183
B000184,U000509,P000155,轻盈生鲜套装,C09,生鲜,buy,2026-01-17 21:15:00,106.00,1,wechat,android,山东省,青岛市,regular,checkout,S000185,0,C202604,轻盈生鲜,O000184
B000185,U000546,P000087,云感旅行用品便携装,C10,旅行用品,buy,2026-01-17 14:35:00,609.00,3,wechat,mac,福建省,厦门市,regular,checkout,S000186,0,C202605,云感旅行,O000185
B000186,U000583,P000040,原野数码配件套装,C05,数码配件,buy,2026-01-17 15:21:00,162.00,1,wechat,windows,江苏省,南京市,regular,checkout,S000187,0,C202601,原野数码,O000186
B000187,U000620,P000154,原野生鲜日常款,C09,生鲜,buy,2026-01-17 22:36:00,103.00,1,taobao,windows,北京市,北京市,regular,checkout,S000188,0,C202603,原野生鲜,O000187
B000188,U000657,P000104,臻选旅行用品日常款,C10,旅行用品,buy,2026-01-18 19:57:00,352.00,3,taobao,android,福建省,厦门市,regular,checkout,S000189,0,C202604,臻选旅行,O000188
B000189,U000694,P000066,轻氧母婴用品旗舰款,C06,母婴用品,buy,2026-01-18 23:41:00,76.00,1,wechat,ios,浙江省,杭州市,regular,checkout,S000190,0,C202606,轻氧母婴,O000189
B000190,U000731,P000001,悦活家居日用旗舰款,C04,家居日用,buy,2026-01-18 22:30:00,141.00,1,taobao,android,北京市,北京市,regular,checkout,S000191,0,C202602,悦活家居,O000190
B000191,U000768,P000013,悦活食品饮料升级版,C02,食品饮料,buy,2026-01-18 08:49:00,91.00,4,search,ios,河南省,郑州市,regular,checkout,S000192,0,C202603,悦活食品,O000191
B000192,U000805,P000166,原野服饰旗舰款,C03,服饰,buy,2026-01-18 19:00:00,378.00,1,search,mac,浙江省,杭州市,regular,checkout,S000193,0,C202601,原野服饰,O000192
B000193,U000842,P000027,云感宠物用品便携装,C08,宠物用品,buy,2026-01-18 13:07:00,96.00,1,taobao,windows,广东省,深圳市,new,checkout,S000194,1,C202601,云感宠物,O000193
B000194,U000879,P000061,悦活家居日用旗舰款,C04,家居日用,buy,2026-01-18 22:21:00,157.00,2,douyin,android,广东省,深圳市,new,checkout,S000195,1,C202605,悦活家居,O000194
B000195,U000016,P000151,悦活美妆个护旗舰款,C01,美妆个护,buy,2026-01-18 23:21:00,38.00,1,offline,ios,江苏省,南京市,high_value,checkout,S000196,0,C202604,悦活美妆,O000195
B000196,U000053,P000135,云感数码配件套装,C05,数码配件,buy,2026-01-18 22:42:00,182.00,1,search,ios,浙江省,杭州市,high_value,checkout,S000197,0,C202606,云感数码,O000196
B000197,U000090,P000043,悦活服饰升级版,C03,服饰,buy,2026-01-18 22:41:00,237.00,1,jd,android,北京市,北京市,high_value,checkout,S000198,0,C202606,悦活服饰,O000197
B000198,U000127,P000048,轻氧宠物用品升级版,C08,宠物用品,buy,2026-01-18 22:45:00,142.00,1,wechat,windows,广东省,深圳市,member,checkout,S000199,0,C202602,轻氧宠物,O000198
B000199,U000164,P000052,原野数码配件便携装,C05,数码配件,buy,2026-01-19 14:54:00,173.00,2,douyin,ios,上海市,上海市,member,checkout,S000200,0,C202602,原野数码,O000199
B000200,U000201,P000148,原野数码配件升级版,C05,数码配件,buy,2026-01-19 23:41:00,136.00,1,wechat,mac,上海市,上海市,member,checkout,S000201,0,C202602,原野数码,O000200
B000201,U000238,P000126,轻氧旅行用品旗舰款,C10,旅行用品,buy,2026-01-19 19:25:00,248.00,1,douyin,ios,四川省,成都市,member,checkout,S000202,0,C202602,轻氧旅行,O000201
B000202,U000275,P000052,原野数码配件便携装,C05,数码配件,buy,2026-01-19 08:18:00,173.00,1,offline,windows,北京市,北京市,member,checkout,S000203,0,C202605,原野数码,O000202
B000203,U000312,P000034,原野生鲜日常款,C09,生鲜,buy,2026-01-19 16:27:00,71.00,1,offline,android,湖北省,武汉市,member,checkout,S000204,0,C202606,原野生鲜,O000203
B000204,U000349,P000079,悦活服饰日常款,C03,服饰,buy,2026-01-19 08:40:00,452.00,1,offline,ios,浙江省,杭州市,member,checkout,S000205,0,C202601,悦活服饰,O000204
B000205,U000386,P000023,轻盈食品饮料升级版,C02,食品饮料,buy,2026-01-19 14:07:00,79.00,1,taobao,windows,福建省,厦门市,member,checkout,S000206,0,C202603,轻盈食品,O000205
B000206,U000423,P000119,轻盈宠物用品日常款,C08,宠物用品,buy,2026-01-19 08:15:00,99.00,1,taobao,windows,浙江省,杭州市,regular,checkout,S000207,0,C202602,轻盈宠物,O000206
B000207,U000460,P000043,悦活服饰升级版,C03,服饰,buy,2026-01-19 15:11:00,237.00,1,douyin,ios,上海市,上海市,regular,checkout,S000208,0,C202603,悦活服饰,O000207
B000208,U000497,P000137,轻盈数码配件便携装,C05,数码配件,buy,2026-01-19 17:19:00,216.00,1,taobao,android,江苏省,南京市,regular,checkout,S000209,0,C202602,轻盈数码,O000208
B000209,U000534,P000045,云感食品饮料套装,C02,食品饮料,buy,2026-01-19 23:33:00,67.00,1,search,ios,上海市,上海市,regular,checkout,S000210,0,C202604,云感食品,O000209
B000210,U000571,P000046,原野食品饮料旗舰款,C02,食品饮料,buy,2026-01-20 20:14:00,69.00,1,douyin,mac,浙江省,杭州市,regular,checkout,S000211,0,C202602,原野食品,O000210
B000211,U000608,P000162,轻氧食品饮料便携装,C02,食品饮料,buy,2026-01-20 11:45:00,73.00,1,wechat,android,河南省,郑州市,regular,checkout,S000212,0,C202602,轻氧食品,O000211
B000212,U000645,P000163,悦活生鲜升级版,C09,生鲜,buy,2026-01-20 20:14:00,69.00,1,wechat,android,山东省,青岛市,regular,checkout,S000213,0,C202602,悦活生鲜,O000212
B000213,U000682,P000096,轻氧数码配件旗舰款,C05,数码配件,buy,2026-01-20 22:31:00,88.00,1,search,windows,上海市,上海市,regular,checkout,S000214,0,C202601,轻氧数码,O000213
B000214,U000719,P000052,原野数码配件便携装,C05,数码配件,buy,2026-01-20 10:08:00,173.00,1,search,android,上海市,上海市,regular,checkout,S000215,0,C202605,原野数码,O000214
B000215,U000756,P000078,轻氧运动户外升级版,C07,运动户外,buy,2026-01-20 10:58:00,332.00,1,offline,windows,福建省,厦门市,regular,checkout,S000216,0,C202602,轻氧运动,O000215
B000216,U000793,P000044,臻选食品饮料日常款,C02,食品饮料,buy,2026-01-20 14:51:00,28.00,1,jd,ios,河南省,郑州市,regular,checkout,S000217,0,C202604,臻选食品,O000216
B000217,U000830,P000144,轻氧美妆个护日常款,C01,美妆个护,buy,2026-01-20 18:16:00,118.00,2,jd,windows,浙江省,杭州市,new,checkout,S000218,1,C202603,轻氧美妆,O000217
B000218,U000867,P000110,臻选美妆个护套装,C01,美妆个护,buy,2026-01-20 18:34:00,81.00,1,douyin,android,江苏省,南京市,new,checkout,S000219,1,C202606,臻选美妆,O000218
B000219,U000004,P000146,臻选生鲜旗舰款,C09,生鲜,buy,2026-01-20 18:33:00,112.00,4,wechat,ios,四川省,成都市,high_value,checkout,S000220,0,C202605,臻选生鲜,O000219
B000220,U000041,P000061,悦活家居日用旗舰款,C04,家居日用,buy,2026-01-20 19:01:00,157.00,1,taobao,mac,广东省,深圳市,high_value,checkout,S000221,0,C202602,悦活家居,O000220
B000221,U000078,P000172,原野宠物用品便携装,C08,宠物用品,buy,2026-01-21 13:50:00,99.00,1,search,mac,湖北省,武汉市,high_value,checkout,S000222,0,C202603,原野宠物,O000221
B000222,U000115,P000114,轻氧母婴用品日常款,C06,母婴用品,buy,2026-01-21 19:36:00,142.00,1,wechat,windows,江苏省,南京市,high_value,checkout,S000223,0,C202603,轻氧母婴,O000222
B000223,U000152,P000118,原野美妆个护升级版,C01,美妆个护,buy,2026-01-21 21:43:00,133.00,1,offline,mac,湖北省,武汉市,member,checkout,S000224,0,C202601,原野美妆,O000223
B000224,U000189,P000141,云感数码配件旗舰款,C05,数码配件,buy,2026-01-21 15:51:00,220.00,1,wechat,windows,上海市,上海市,member,checkout,S000225,0,C202601,云感数码,O000224
B000225,U000226,P000041,轻盈家居日用旗舰款,C04,家居日用,buy,2026-01-21 08:54:00,166.00,1,search,mac,四川省,成都市,member,checkout,S000226,0,C202604,轻盈家居,O000225
B000226,U000263,P000012,轻氧母婴用品便携装,C06,母婴用品,buy,2026-01-21 18:23:00,128.00,1,wechat,mac,山东省,青岛市,member,checkout,S000227,0,C202601,轻氧母婴,O000226
B000227,U000300,P000009,云感数码配件日常款,C05,数码配件,buy,2026-01-21 12:05:00,295.00,1,search,android,湖北省,武汉市,member,checkout,S000228,0,C202605,云感数码,O000227
B000228,U000337,P000064,原野宠物用品日常款,C08,宠物用品,buy,2026-01-21 09:59:00,140.00,1,offline,mac,福建省,厦门市,member,checkout,S000229,0,C202604,原野宠物,O000228
B000229,U000374,P000165,云感生鲜套装,C09,生鲜,buy,2026-01-21 19:06:00,43.00,1,douyin,android,山东省,青岛市,member,checkout,S000230,0,C202606,云感生鲜,O000229
B000230,U000411,P000010,原野旅行用品套装,C10,旅行用品,buy,2026-01-21 08:26:00,302.00,1,douyin,mac,江苏省,南京市,member,checkout,S000231,0,C202602,原野旅行,O000230
B000231,U000448,P000035,轻盈家居日用套装,C04,家居日用,buy,2026-01-21 10:39:00,116.00,1,taobao,ios,江苏省,南京市,regular,checkout,S000232,0,C202601,轻盈家居,O000231
B000232,U000485,P000170,臻选生鲜套装,C09,生鲜,buy,2026-01-22 09:55:00,77.00,1,search,windows,山东省,青岛市,regular,checkout,S000233,0,C202603,臻选生鲜,O000232
B000233,U000522,P000136,原野运动户外旗舰款,C07,运动户外,buy,2026-01-22 10:27:00,169.00,1,taobao,mac,河南省,郑州市,regular,checkout,S000234,0,C202604,原野运动,O000233
B000234,U000559,P000089,轻盈美妆个护日常款,C01,美妆个护,buy,2026-01-22 19:22:00,69.00,1,search,mac,山东省,青岛市,regular,checkout,S000235,0,C202605,轻盈美妆,O000234
B000235,U000596,P000007,悦活服饰便携装,C03,服饰,buy,2026-01-22 10:32:00,344.00,1,offline,mac,北京市,北京市,regular,checkout,S000236,0,C202606,悦活服饰,O000235
B000236,U000633,P000114,轻氧母婴用品日常款,C06,母婴用品,buy,2026-01-22 11:36:00,142.00,4,search,ios,山东省,青岛市,regular,checkout,S000237,0,C202602,轻氧母婴,O000236
B000237,U000670,P000015,云感母婴用品套装,C06,母婴用品,buy,2026-01-22 13:20:00,128.00,1,wechat,android,福建省,厦门市,regular,checkout,S000238,0,C202603,云感母婴,O000237
B000238,U000707,P000054,轻氧美妆个护日常款,C01,美妆个护,buy,2026-01-22 22:04:00,138.00,1,wechat,ios,浙江省,杭州市,regular,checkout,S000239,0,C202603,轻氧美妆,O000238
B000239,U000744,P000020,臻选数码配件套装,C05,数码配件,buy,2026-01-22 23:16:00,252.00,1,offline,windows,浙江省,杭州市,regular,checkout,S000240,0,C202604,臻选数码,O000239
B000240,U000781,P000142,原野母婴用品便携装,C06,母婴用品,buy,2026-01-22 14:10:00,161.00,4,wechat,android,广东省,深圳市,regular,checkout,S000241,0,C202606,原野母婴,O000240
