order_id,user_id,product_id,product_name,category_id,category_name,quantity,price,created_at,channel
O000097,U000890,P000146,臻选生鲜旗舰款,C09,生鲜,1,112.00,2026-01-09 08:19:00,search
O000098,U000027,P000063,云感母婴用品升级版,C06,母婴用品,1,165.00,2026-01-09 17:35:00,jd
O000099,U000064,P000129,云感服饰日常款,C03,服饰,2,307.00,2026-01-09 12:40:00,jd
O000099,U000064,P000063,云感母婴用品升级版,C06,母婴用品,1,165.00,2026-01-09 12:40:00,jd
O000100,U000101,P000085,悦活家居日用套装,C04,家居日用,1,70.00,2026-01-10 15:28:00,taobao
O000100,U000101,P000070,原野宠物用品套装,C08,宠物用品,1,147.00,2026-01-10 15:28:00,taobao
O000100,U000101,P000095,轻盈旅行用品套装,C10,旅行用品,1,577.00,2026-01-10 15:28:00,taobao
O000100,U000101,P000030,轻氧家居日用套装,C04,家居日用,1,106.00,2026-01-10 15:28:00,taobao
O000101,U000138,P000048,轻氧宠物用品升级版,C08,宠物用品,1,142.00,2026-01-10 10:41:00,offline
O000101,U000138,P000036,轻氧食品饮料旗舰款,C02,食品饮料,2,73.00,2026-01-10 10:41:00,offline
O000102,U000175,P000162,轻氧食品饮料便携装,C02,食品饮料,1,73.00,2026-01-10 09:47:00,taobao
O000103,U000212,P000089,轻盈美妆个护日常款,C01,美妆个护,1,69.00,2026-01-10 12:02:00,wechat
O000104,U000249,P000087,云感旅行用品便携装,C10,旅行用品,4,609.00,2026-01-10 22:03:00,search
O000104,U000249,P000164,臻选食品饮料日常款,C02,食品饮料,1,73.00,2026-01-10 22:03:00,search
O000104,U000249,P000171,云感生鲜旗舰款,C09,生鲜,4,30.00,2026-01-10 22:03:00,search
O000105,U000286,P000126,轻氧旅行用品旗舰款,C10,旅行用品,1,248.00,2026-01-10 14:57:00,search
O000105,U000286,P000007,悦活服饰便携装,C03,服饰,1,344.00,2026-01-10 14:57:00,search
O000105,U000286,P000048,轻氧宠物用品升级版,C08,宠物用品,1,142.00,2026-01-10 14:57:00,search
O000105,U000286,P000066,轻氧母婴用品旗舰款,C06,母婴用品,1,76.00,2026-01-10 14:57:00,search
O000106,U000323,P000014,臻选食品饮料日常款,C02,食品饮料,1,60.00,2026-01-10 10:47:00,douyin
O000107,U000360,P000138,轻氧数码配件升级版,C05,数码配件,1,150.00,2026-01-10 23:30:00,wechat
O000107,U000360,P000114,轻氧母婴用品日常款,C06,母婴用品,1,142.00,2026-01-10 23:30:00,wechat
O000107,U000360,P000118,原野美妆个护升级版,C01,美妆个护,1,133.00,2026-01-10 23:30:00,wechat
O000108,U000397,P000130,原野服饰套装,C03,服饰,1,194.00,2026-01-10 21:05:00,douyin
O000108,U000397,P000101,轻盈生鲜旗舰款,C09,生鲜,4,111.00,2026-01-10 21:05:00,douyin
O000108,U000397,P000098,臻选家居日用升级版,C04,家居日用,2,90.00,2026-01-10 21:05:00,douyin
O000109,U000434,P000024,轻氧食品饮料日常款,C02,食品饮料,1,55.00,2026-01-10 09:56:00,wechat
O000109,U000434,P000060,轻氧数码配件套装,C05,数码配件,1,269.00,2026-01-10 09:56:00,wechat
O000109,U000434,P000114,轻氧母婴用品日常款,C06,母婴用品,2,142.00,2026-01-10 09:56:00,wechat
O000110,U000471,P000117,云感食品饮料便携装,C02,食品饮料,1,54.00,2026-01-10 19:33:00,jd
O000110,U000471,P000158,臻选母婴用品升级版,C06,母婴用品,1,121.00,2026-01-10 19:33:00,jd
O000110,U000471,P000127,悦活食品饮料便携装,C02,食品饮料,1,39.00,2026-01-10 19:33:00,jd
O000111,U000508,P000099,云感服饰日常款,C03,服饰,1,230.00,2026-01-11 12:42:00,offline
O000111,U000508,P000100,原野运动户外套装,C07,运动户外,2,235.00,2026-01-11 12:42:00,offline
O000111,U000508,P000081,云感数码配件旗舰款,C05,数码配件,1,152.00,2026-01-11 12:42:00,offline
O000111,U000508,P000129,云感服饰日常款,C03,服饰,1,307.00,2026-01-11 12:42:00,offline
O000112,U000545,P000107,轻盈运动户外便携装,C07,运动户外,1,176.00,2026-01-11 20:33:00,douyin
O000112,U000545,P000146,臻选生鲜旗舰款,C09,生鲜,1,112.00,2026-01-11 20:33:00,douyin
O000112,U000545,P000007,悦活服饰便携装,C03,服饰,1,344.00,2026-01-11 20:33:00,douyin
O000113,U000582,P000164,臻选食品饮料日常款,C02,食品饮料,1,73.00,2026-01-11 23:10:00,taobao
O000113,U000582,P000020,臻选数码配件套装,C05,数码配件,1,252.00,2026-01-11 23:10:00,taobao
O000113,U000582,P000005,轻盈数码配件套装,C05,数码配件,1,256.00,2026-01-11 23:10:00,taobao
O000113,U000582,P000110,臻选美妆个护套装,C01,美妆个护,2,81.00,2026-01-11 23:10:00,taobao
O000114,U000619,P000062,臻选旅行用品便携装,C10,旅行用品,1,226.00,2026-01-11 18:28:00,douyin
O000114,U000619,P000014,臻选食品饮料日常款,C02,食品饮料,1,60.00,2026-01-11 18:28:00,douyin
O000115,U000656,P000170,臻选生鲜套装,C09,生鲜,1,77.00,2026-01-11 16:15:00,taobao
O000115,U000656,P000120,轻氧宠物用品套装,C08,宠物用品,1,58.00,2026-01-11 16:15:00,taobao
O000115,U000656,P000126,轻氧旅行用品旗舰款,C10,旅行用品,1,248.00,2026-01-11 16:15:00,taobao
O000115,U000656,P000008,臻选美妆个护升级版,C01,美妆个护,1,69.00,2026-01-11 16:15:00,taobao
O000116,U000693,P000104,臻选旅行用品日常款,C10,旅行用品,1,352.00,2026-01-11 20:55:00,taobao
O000117,U000730,P000084,轻氧服饰日常款,C03,服饰,2,130.00,2026-01-11 10:18:00,douyin
O000117,U000730,P000141,云感数码配件旗舰款,C05,数码配件,1,220.00,2026-01-11 10:18:00,douyin
O000117,U000730,P000135,云感数码配件套装,C05,数码配件,2,182.00,2026-01-11 10:18:00,douyin
O000118,U000767,P000042,轻氧美妆个护便携装,C01,美妆个护,1,69.00,2026-01-11 19:37:00,jd
O000118,U000767,P000117,云感食品饮料便携装,C02,食品饮料,3,54.00,2026-01-11 19:37:00,jd
O000118,U000767,P000141,云感数码配件旗舰款,C05,数码配件,1,220.00,2026-01-11 19:37:00,jd
O000119,U000804,P000157,悦活旅行用品便携装,C10,旅行用品,1,436.00,2026-01-11 13:46:00,wechat
O000119,U000804,P000050,臻选生鲜套装,C09,生鲜,1,108.00,2026-01-11 13:46:00,wechat
O000120,U000841,P000161,轻盈家居日用旗舰款,C04,家居日用,1,160.00,2026-01-11 08:12:00,search
O000120,U000841,P000116,臻选数码配件旗舰款,C05,数码配件,1,228.00,2026-01-11 08:12:00,search
O000120,U000841,P000150,轻氧母婴用品套装,C06,母婴用品,1,76.00,2026-01-11 08:12:00,search
O000121,U000878,P000116,臻选数码配件旗舰款,C05,数码配件,1,228.00,2026-01-11 10:32:00,douyin
O000121,U000878,P000005,轻盈数码配件套装,C05,数码配件,1,256.00,2026-01-11 10:32:00,douyin
O000122,U000015,P000016,原野运动户外旗舰款,C07,运动户外,1,164.00,2026-01-12 16:57:00,search
O000122,U000015,P000092,臻选服饰便携装,C03,服饰,1,291.00,2026-01-12 16:57:00,search
O000123,U000052,P000153,云感美妆个护升级版,C01,美妆个护,3,48.00,2026-01-12 18:46:00,offline
O000123,U000052,P000072,轻氧美妆个护便携装,C01,美妆个护,1,122.00,2026-01-12 18:46:00,offline
O000124,U000089,P000047,轻盈服饰便携装,C03,服饰,1,154.00,2026-01-12 22:51:00,jd
O000124,U000089,P000137,轻盈数码配件便携装,C05,数码配件,1,216.00,2026-01-12 22:51:00,jd
O000125,U000126,P000165,云感生鲜套装,C09,生鲜,1,43.00,2026-01-12 14:20:00,search
O000125,U000126,P000075,云感母婴用品套装,C06,母婴用品,1,82.00,2026-01-12 14:20:00,search
O000125,U000126,P000057,云感数码配件便携装,C05,数码配件,1,79.00,2026-01-12 14:20:00,search
O000125,U000126,P000073,悦活家居日用升级版,C04,家居日用,1,147.00,2026-01-12 14:20:00,search
O000126,U000163,P000075,云感母婴用品套装,C06,母婴用品,2,82.00,2026-01-12 15:25:00,wechat
O000126,U000163,P000090,轻氧旅行用品套装,C10,旅行用品,4,170.00,2026-01-12 15:25:00,wechat
O000127,U000200,P000116,臻选数码配件旗舰款,C05,数码配件,1,228.00,2026-01-12 10:19:00,search
O000127,U000200,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-01-12 10:19:00,search
O000128,U000237,P000157,悦活旅行用品便携装,C10,旅行用品,1,436.00,2026-01-12 10:28:00,douyin
O000128,U000237,P000164,臻选食品饮料日常款,C02,食品饮料,1,73.00,2026-01-12 10:28:00,douyin
O000128,U000237,P000139,悦活运动户外日常款,C07,运动户外,1,358.00,2026-01-12 10:28:00,douyin
O000129,U000274,P000125,轻盈生鲜套装,C09,生鲜,4,62.00,2026-01-12 08:14:00,search
O000130,U000311,P000114,轻氧母婴用品日常款,C06,母婴用品,1,142.00,2026-01-12 20:41:00,jd
O000131,U000348,P000151,悦活美妆个护旗舰款,C01,美妆个护,1,38.00,2026-01-12 17:41:00,jd
O000131,U000348,P000059,轻盈美妆个护日常款,C01,美妆个护,1,52.00,2026-01-12 17:41:00,jd
O000132,U000385,P000019,悦活家居日用日常款,C04,家居日用,1,71.00,2026-01-12 19:46:00,search
O000132,U000385,P000084,轻氧服饰日常款,C03,服饰,1,130.00,2026-01-12 19:46:00,search
O000132,U000385,P000107,轻盈运动户外便携装,C07,运动户外,1,176.00,2026-01-12 19:46:00,search
O000132,U000385,P000167,轻盈美妆个护便携装,C01,美妆个护,1,119.00,2026-01-12 19:46:00,search
O000133,U000422,P000106,原野母婴用品旗舰款,C06,母婴用品,1,102.00,2026-01-13 22:28:00,douyin
O000133,U000422,P000113,轻盈旅行用品升级版,C10,旅行用品,1,483.00,2026-01-13 22:28:00,douyin
O000133,U000422,P000051,云感宠物用品旗舰款,C08,宠物用品,1,64.00,2026-01-13 22:28:00,douyin
O000134,U000459,P000025,悦活宠物用品套装,C08,宠物用品,1,105.00,2026-01-13 20:05:00,search
O000134,U000459,P000142,原野母婴用品便携装,C06,母婴用品,1,161.00,2026-01-13 20:05:00,search
O000134,U000459,P000056,臻选旅行用品旗舰款,C10,旅行用品,1,443.00,2026-01-13 20:05:00,search
O000135,U000496,P000117,云感食品饮料便携装,C02,食品饮料,1,54.00,2026-01-13 19:38:00,jd
O000135,U000496,P000109,悦活旅行用品日常款,C10,旅行用品,1,614.00,2026-01-13 19:38:00,jd
O000135,U000496,P000047,轻盈服饰便携装,C03,服饰,1,154.00,2026-01-13 19:38:00,jd
O000135,U000496,P000010,原野旅行用品套装,C10,旅行用品,1,302.00,2026-01-13 19:38:00,jd
O000136,U000533,P000091,悦活母婴用品旗舰款,C06,母婴用品,3,87.00,2026-01-13 10:24:00,wechat
O000136,U000533,P000109,悦活旅行用品日常款,C10,旅行用品,1,614.00,2026-01-13 10:24:00,wechat
O000136,U000533,P000136,原野运动户外旗舰款,C07,运动户外,1,169.00,2026-01-13 10:24:00,wechat
O000137,U000570,P000081,云感数码配件旗舰款,C05,数码配件,2,152.00,2026-01-13 09:44:00,offline
O000137,U000570,P000082,原野旅行用品便携装,C10,旅行用品,1,253.00,2026-01-13 09:44:00,offline
O000137,U000570,P000071,轻盈宠物用品旗舰款,C08,宠物用品,1,144.00,2026-01-13 09:44:00,offline
O000137,U000570,P000094,原野运动户外日常款,C07,运动户外,1,136.00,2026-01-13 09:44:00,offline
O000138,U000607,P000058,原野生鲜升级版,C09,生鲜,1,44.00,2026-01-13 15:51:00,jd
O000139,U000644,P000126,轻氧旅行用品旗舰款,C10,旅行用品,1,248.00,2026-01-13 17:03:00,search
O000140,U000681,P000158,臻选母婴用品升级版,C06,母婴用品,4,121.00,2026-01-13 21:30:00,search
O000141,U000718,P000039,云感生鲜日常款,C09,生鲜,1,109.00,2026-01-13 13:30:00,offline
O000141,U000718,P000152,臻选数码配件便携装,C05,数码配件,1,302.00,2026-01-13 13:30:00,offline
O000141,U000718,P000044,臻选食品饮料日常款,C02,食品饮料,1,28.00,2026-01-13 13:30:00,offline
O000141,U000718,P000171,云感生鲜旗舰款,C09,生鲜,1,30.00,2026-01-13 13:30:00,offline
O000142,U000755,P000062,臻选旅行用品便携装,C10,旅行用品,1,226.00,2026-01-13 17:56:00,jd
O000143,U000792,P000079,悦活服饰日常款,C03,服饰,3,452.00,2026-01-13 12:17:00,taobao
O000144,U000829,P000060,轻氧数码配件套装,C05,数码配件,1,269.00,2026-01-14 14:31:00,jd
O000145,U000866,P000056,臻选旅行用品旗舰款,C10,旅行用品,1,443.00,2026-01-14 09:22:00,jd
O000145,U000866,P000150,轻氧母婴用品套装,C06,母婴用品,1,76.00,2026-01-14 09:22:00,jd
O000145,U000866,P000083,轻盈运动户外升级版,C07,运动户外,1,227.00,2026-01-14 09:22:00,jd
O000146,U000003,P000112,原野生鲜便携装,C09,生鲜,4,113.00,2026-01-14 08:16:00,jd
O000146,U000003,P000164,臻选食品饮料日常款,C02,食品饮料,1,73.00,2026-01-14 08:16:00,jd
O000146,U000003,P000084,轻氧服饰日常款,C03,服饰,1,130.00,2026-01-14 08:16:00,jd
O000146,U000003,P000100,原野运动户外套装,C07,运动户外,1,235.00,2026-01-14 08:16:00,jd
O000147,U000040,P000115,悦活美妆个护套装,C01,美妆个护,1,86.00,2026-01-14 23:01:00,wechat
O000147,U000040,P000133,悦活美妆个护升级版,C01,美妆个护,1,47.00,2026-01-14 23:01:00,wechat
O000147,U000040,P000155,轻盈生鲜套装,C09,生鲜,1,106.00,2026-01-14 23:01:00,wechat
O000147,U000040,P000155,轻盈生鲜套装,C09,生鲜,1,106.00,2026-01-14 23:01:00,wechat
O000148,U000077,P000114,轻氧母婴用品日常款,C06,母婴用品,1,142.00,2026-01-14 22:12:00,search
O000148,U000077,P000012,轻氧母婴用品便携装,C06,母婴用品,1,128.00,2026-01-14 22:12:00,search
O000148,U000077,P000038,臻选母婴用品升级版,C06,母婴用品,1,188.00,2026-01-14 22:12:00,search
O000148,U000077,P000137,轻盈数码配件便携装,C05,数码配件,1,216.00,2026-01-14 22:12:00,search
O000149,U000114,P000143,轻盈美妆个护升级版,C01,美妆个护,1,53.00,2026-01-14 15:49:00,wechat
O000149,U000114,P000033,云感美妆个护升级版,C01,美妆个护,1,88.00,2026-01-14 15:49:00,wechat
O000149,U000114,P000064,原野宠物用品日常款,C08,宠物用品,1,140.00,2026-01-14 15:49:00,wechat
O000149,U000114,P000078,轻氧运动户外升级版,C07,运动户外,1,332.00,2026-01-14 15:49:00,wechat
O000150,U000151,P000033,云感美妆个护升级版,C01,美妆个护,1,88.00,2026-01-14 13:25:00,jd
O000151,U000188,P000022,原野母婴用品便携装,C06,母婴用品,1,190.00,2026-01-14 08:54:00,search
O000151,U000188,P000130,原野服饰套装,C03,服饰,1,194.00,2026-01-14 08:54:00,search
O000152,U000225,P000010,原野旅行用品套装,C10,旅行用品,1,302.00,2026-01-14 11:08:00,offline
O000152,U000225,P000142,原野母婴用品便携装,C06,母婴用品,1,161.00,2026-01-14 11:08:00,offline
O000152,U000225,P000019,悦活家居日用日常款,C04,家居日用,1,71.00,2026-01-14 11:08:00,offline
O000153,U000262,P000119,轻盈宠物用品日常款,C08,宠物用品,1,99.00,2026-01-14 20:47:00,search
O000153,U000262,P000161,轻盈家居日用旗舰款,C04,家居日用,1,160.00,2026-01-14 20:47:00,search
O000153,U000262,P000081,云感数码配件旗舰款,C05,数码配件,1,152.00,2026-01-14 20:47:00,search
O000154,U000299,P000149,轻盈家居日用日常款,C04,家居日用,1,110.00,2026-01-14 16:55:00,taobao
O000154,U000299,P000104,臻选旅行用品日常款,C10,旅行用品,2,352.00,2026-01-14 16:55:00,taobao
O000155,U000336,P000019,悦活家居日用日常款,C04,家居日用,1,71.00,2026-01-15 16:47:00,search
O000156,U000373,P000089,轻盈美妆个护日常款,C01,美妆个护,1,69.00,2026-01-15 15:53:00,douyin
O000157,U000410,P000142,原野母婴用品便携装,C06,母婴用品,1,161.00,2026-01-15 13:12:00,douyin
O000157,U000410,P000050,臻选生鲜套装,C09,生鲜,4,108.00,2026-01-15 13:12:00,douyin
O000157,U000410,P000116,臻选数码配件旗舰款,C05,数码配件,1,228.00,2026-01-15 13:12:00,douyin
O000158,U000447,P000037,悦活运动户外便携装,C07,运动户外,1,152.00,2026-01-15 11:26:00,search
O000158,U000447,P000046,原野食品饮料旗舰款,C02,食品饮料,1,69.00,2026-01-15 11:26:00,search
O000158,U000447,P000033,云感美妆个护升级版,C01,美妆个护,1,88.00,2026-01-15 11:26:00,search
O000158,U000447,P000062,臻选旅行用品便携装,C10,旅行用品,3,226.00,2026-01-15 11:26:00,search
O000159,U000484,P000125,轻盈生鲜套装,C09,生鲜,1,62.00,2026-01-15 15:14:00,jd
O000159,U000484,P000155,轻盈生鲜套装,C09,生鲜,1,106.00,2026-01-15 15:14:00,jd
O000159,U000484,P000006,轻氧母婴用品旗舰款,C06,母婴用品,1,161.00,2026-01-15 15:14:00,jd
O000160,U000521,P000049,悦活数码配件日常款,C05,数码配件,1,141.00,2026-01-15 10:50:00,taobao
O000161,U000558,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-01-15 09:48:00,wechat
O000161,U000558,P000166,原野服饰旗舰款,C03,服饰,3,378.00,2026-01-15 09:48:00,wechat
O000162,U000595,P000058,原野生鲜升级版,C09,生鲜,3,44.00,2026-01-15 18:47:00,taobao
O000162,U000595,P000045,云感食品饮料套装,C02,食品饮料,3,67.00,2026-01-15 18:47:00,taobao
O000162,U000595,P000132,轻氧家居日用便携装,C04,家居日用,4,91.00,2026-01-15 18:47:00,taobao
O000162,U000595,P000035,轻盈家居日用套装,C04,家居日用,1,116.00,2026-01-15 18:47:00,taobao
O000163,U000632,P000156,轻氧母婴用品旗舰款,C06,母婴用品,1,153.00,2026-01-15 19:51:00,wechat
O000164,U000669,P000050,臻选生鲜套装,C09,生鲜,1,108.00,2026-01-15 10:56:00,douyin
O000165,U000706,P000167,轻盈美妆个护便携装,C01,美妆个护,1,119.00,2026-01-15 21:33:00,douyin
O000165,U000706,P000093,云感生鲜升级版,C09,生鲜,1,39.00,2026-01-15 21:33:00,douyin
O000166,U000743,P000122,臻选运动户外便携装,C07,运动户外,1,212.00,2026-01-16 16:43:00,jd
O000167,U000780,P000150,轻氧母婴用品套装,C06,母婴用品,1,76.00,2026-01-16 21:51:00,search
O000167,U000780,P000036,轻氧食品饮料旗舰款,C02,食品饮料,1,73.00,2026-01-16 21:51:00,search
O000168,U000817,P000164,臻选食品饮料日常款,C02,食品饮料,1,73.00,2026-01-16 20:58:00,offline
O000168,U000817,P000073,悦活家居日用升级版,C04,家居日用,1,147.00,2026-01-16 20:58:00,offline
O000168,U000817,P000086,臻选数码配件旗舰款,C05,数码配件,3,150.00,2026-01-16 20:58:00,offline
O000168,U000817,P000139,悦活运动户外日常款,C07,运动户外,1,358.00,2026-01-16 20:58:00,offline
O000169,U000854,P000082,原野旅行用品便携装,C10,旅行用品,1,253.00,2026-01-16 14:07:00,douyin
O000169,U000854,P000158,臻选母婴用品升级版,C06,母婴用品,1,121.00,2026-01-16 14:07:00,douyin
O000169,U000854,P000153,云感美妆个护升级版,C01,美妆个护,1,48.00,2026-01-16 14:07:00,douyin
O000170,U000891,P000066,轻氧母婴用品旗舰款,C06,母婴用品,2,76.00,2026-01-16 19:52:00,jd
O000170,U000891,P000132,轻氧家居日用便携装,C04,家居日用,1,91.00,2026-01-16 19:52:00,jd
O000171,U000028,P000081,云感数码配件旗舰款,C05,数码配件,2,152.00,2026-01-16 20:45:00,taobao
O000171,U000028,P000104,臻选旅行用品日常款,C10,旅行用品,1,352.00,2026-01-16 20:45:00,taobao
O000171,U000028,P000092,臻选服饰便携装,C03,服饰,3,291.00,2026-01-16 20:45:00,taobao
O000172,U000065,P000116,臻选数码配件旗舰款,C05,数码配件,1,228.00,2026-01-16 09:54:00,offline
O000172,U000065,P000086,臻选数码配件旗舰款,C05,数码配件,1,150.00,2026-01-16 09:54:00,offline
O000172,U000065,P000021,云感宠物用品旗舰款,C08,宠物用品,3,160.00,2026-01-16 09:54:00,offline
O000173,U000102,P000079,悦活服饰日常款,C03,服饰,1,452.00,2026-01-16 15:11:00,douyin
O000173,U000102,P000119,轻盈宠物用品日常款,C08,宠物用品,1,99.00,2026-01-16 15:11:00,douyin
O000173,U000102,P000169,悦活生鲜日常款,C09,生鲜,4,42.00,2026-01-16 15:11:00,douyin
