order_id,user_id,created_at,order_amount,status,channel,device,province,city,user_segment
O001214,U000029,2026-04-21 16:29:00,760.00,paid,search,windows,四川省,成都市,high_value
O001215,U000189,2026-04-21 20:44:00,564.00,paid,search,windows,上海市,上海市,member
O001216,U000624,2026-04-21 09:16:00,116.00,cancelled,search,mac,湖北省,武汉市,regular
O001217,U000625,2026-04-21 16:57:00,82.00,paid,taobao,android,上海市,上海市,regular
O001218,U000883,2026-04-21 18:05:00,452.00,cancelled,taobao,ios,湖北省,武汉市,new
O001219,U000646,2026-04-21 14:18:00,233.00,paid,wechat,mac,浙江省,杭州市,regular
O001220,U000027,2026-04-21 14:06:00,903.00,paid,taobao,mac,浙江省,杭州市,high_value
O001221,U000639,2026-04-21 08:14:00,755.00,paid,jd,ios,上海市,上海市,regular
O001222,U000736,2026-04-22 08:50:00,332.00,paid,wechat,android,河南省,郑州市,regular
O001223,U000692,2026-04-22 17:51:00,1882.00,paid,offline,android,河南省,郑州市,regular
O001224,U000281,2026-04-22 11:33:00,199.00,paid,douyin,android,湖北省,武汉市,member
O001225,U000769,2026-04-22 10:16:00,679.00,paid,wechat,ios,广东省,深圳市,regular
O001226,U000760,2026-04-22 16:56:00,794.00,paid,jd,windows,北京市,北京市,regular
O001227,U000292,2026-04-22 09:41:00,227.00,paid,taobao,android,福建省,厦门市,member
O001228,U000023,2026-04-22 20:47:00,1002.00,paid,douyin,windows,湖北省,武汉市,high_value
O001229,U000446,2026-04-22 12:28:00,209.00,paid,search,ios,四川省,成都市,regular
O001230,U000636,2026-04-22 11:15:00,326.00,completed,wechat,ios,北京市,北京市,regular
O001231,U000816,2026-04-22 09:59:00,223.00,paid,search,mac,上海市,上海市,regular
O001232,U000424,2026-04-22 09:58:00,518.00,paid,wechat,mac,上海市,上海市,regular
O001233,U000021,2026-04-23 08:34:00,1300.00,paid,douyin,ios,山东省,青岛市,high_value
O001234,U000607,2026-04-23 22:20:00,69.00,paid,taobao,windows,湖北省,武汉市,regular
O001235,U000080,2026-04-23 21:15:00,514.00,paid,taobao,android,广东省,深圳市,high_value
O001236,U000127,2026-04-23 22:21:00,684.00,completed,jd,windows,广东省,深圳市,member
O001237,U000192,2026-04-23 15:02:00,499.00,paid,search,mac,山东省,青岛市,member
O001238,U000814,2026-04-23 15:00:00,347.00,completed,search,windows,北京市,北京市,regular
O001239,U000150,2026-04-23 08:12:00,571.00,completed,douyin,windows,江苏省,南京市,member
O001240,U000750,2026-04-23 18:46:00,28.00,paid,douyin,windows,福建省,厦门市,regular
O001241,U000816,2026-04-23 15:28:00,162.00,paid,wechat,mac,上海市,上海市,regular
O001242,U000791,2026-04-23 13:19:00,382.00,completed,jd,windows,上海市,上海市,regular
O001243,U000562,2026-04-23 11:04:00,1515.00,paid,search,windows,四川省,成都市,regular
O001244,U000067,2026-04-24 09:48:00,76.00,paid,offline,mac,江苏省,南京市,high_value
O001245,U000126,2026-04-24 13:36:00,800.00,paid,taobao,android,浙江省,杭州市,member
O001246,U000380,2026-04-24 18:05:00,256.00,completed,offline,windows,湖北省,武汉市,member
O001247,U000035,2026-04-24 13:39:00,845.00,paid,taobao,android,山东省,青岛市,high_value
O001248,U000528,2026-04-24 13:35:00,1000.00,cancelled,search,mac,广东省,深圳市,regular
O001249,U000044,2026-04-24 10:44:00,76.00,completed,taobao,android,浙江省,杭州市,high_value
O001250,U000732,2026-04-24 08:49:00,202.00,paid,offline,android,河南省,郑州市,regular
O001251,U000895,2026-04-24 14:51:00,496.00,paid,douyin,windows,江苏省,南京市,new
O001252,U000896,2026-04-24 10:03:00,378.00,paid,jd,android,湖北省,武汉市,new
O001253,U000813,2026-04-24 16:16:00,514.00,completed,taobao,ios,河南省,郑州市,regular
O001254,U000867,2026-04-24 13:27:00,302.00,paid,jd,android,江苏省,南京市,new
O001255,U000606,2026-04-25 10:11:00,98.00,paid,search,android,四川省,成都市,regular
O001256,U000366,2026-04-25 14:40:00,489.00,completed,jd,android,上海市,上海市,member
O001257,U000771,2026-04-25 18:09:00,82.00,paid,douyin,ios,四川省,成都市,regular
O001258,U000811,2026-04-25 14:04:00,531.00,paid,wechat,mac,四川省,成都市,regular
O001259,U000647,2026-04-25 16:00:00,122.00,paid,search,android,北京市,北京市,regular
O001260,U000232,2026-04-25 22:18:00,749.00,completed,jd,ios,江苏省,南京市,member
O001261,U000407,2026-04-25 08:46:00,233.00,paid,search,windows,广东省,深圳市,member
O001262,U000473,2026-04-25 16:12:00,243.00,paid,offline,android,河南省,郑州市,regular
O001263,U000034,2026-04-25 12:11:00,318.00,paid,offline,windows,北京市,北京市,high_value
O001264,U000314,2026-04-25 22:53:00,325.00,paid,taobao,android,浙江省,杭州市,member
O001265,U000891,2026-04-25 14:03:00,79.00,paid,wechat,mac,北京市,北京市,new
O001266,U000211,2026-04-26 15:08:00,1055.00,cancelled,taobao,windows,江苏省,南京市,member
O001267,U000319,2026-04-26 22:07:00,577.00,completed,jd,mac,四川省,成都市,member
O001268,U000007,2026-04-26 19:36:00,77.00,paid,search,ios,江苏省,南京市,high_value
O001269,U000845,2026-04-26 08:58:00,1574.00,paid,jd,mac,上海市,上海市,new
O001270,U000167,2026-04-26 10:31:00,989.00,paid,offline,mac,广东省,深圳市,member
O001271,U000233,2026-04-26 17:51:00,759.00,paid,taobao,mac,四川省,成都市,member
O001272,U000591,2026-04-26 08:55:00,269.00,completed,offline,android,上海市,上海市,regular
O001273,U000781,2026-04-26 11:06:00,224.00,paid,douyin,android,广东省,深圳市,regular
O001274,U000834,2026-04-26 21:42:00,138.00,completed,taobao,mac,山东省,青岛市,new
O001275,U000755,2026-04-26 09:41:00,467.00,cancelled,jd,windows,浙江省,杭州市,regular
O001276,U000288,2026-04-26 09:04:00,827.00,paid,jd,windows,湖北省,武汉市,member
O001277,U000516,2026-04-27 17:54:00,320.00,paid,wechat,windows,广东省,深圳市,regular
O001278,U000363,2026-04-27 23:41:00,279.00,paid,taobao,ios,山东省,青岛市,member
O001279,U000007,2026-04-27 12:33:00,711.00,paid,offline,ios,江苏省,南京市,high_value
O001280,U000096,2026-04-27 15:24:00,771.00,paid,search,mac,四川省,成都市,high_value
O001281,U000860,2026-04-27 08:28:00,408.00,cancelled,taobao,android,江苏省,南京市,new
O001282,U000400,2026-04-27 17:40:00,546.00,completed,offline,mac,广东省,深圳市,member
O001283,U000161,2026-04-27 14:50:00,117.00,paid,jd,android,河南省,郑州市,member
O001284,U000680,2026-04-27 13:55:00,71.00,paid,douyin,mac,福建省,厦门市,regular
O001285,U000486,2026-04-27 21:31:00,64.00,cancelled,taobao,android,山东省,青岛市,regular
O001286,U000510,2026-04-27 23:54:00,333.00,paid,offline,ios,北京市,北京市,regular
O001287,U000154,2026-04-27 09:01:00,656.00,cancelled,douyin,android,浙江省,杭州市,member
O001288,U000602,2026-04-28 09:26:00,318.00,completed,wechat,windows,湖北省,武汉市,regular
O001289,U000363,2026-04-28 10:16:00,208.00,paid,jd,ios,山东省,青岛市,member
O001290,U000429,2026-04-28 20:48:00,552.00,paid,taobao,mac,四川省,成都市,regular
O001291,U000448,2026-04-28 15:35:00,169.00,paid,jd,ios,江苏省,南京市,regular
O001292,U000891,2026-04-28 12:53:00,236.00,completed,jd,mac,北京市,北京市,new
O001293,U000765,2026-04-28 14:22:00,546.00,paid,douyin,ios,山东省,青岛市,regular
O001294,U000895,2026-04-28 22:29:00,152.00,completed,wechat,windows,江苏省,南京市,new
O001295,U000747,2026-04-28 13:22:00,224.00,paid,jd,windows,福建省,厦门市,regular
O001296,U000255,2026-04-28 15:00:00,291.00,paid,search,mac,湖北省,武汉市,member
O001297,U000443,2026-04-28 12:01:00,291.00,paid,taobao,android,上海市,上海市,regular
O001298,U000337,2026-04-28 14:49:00,551.00,completed,offline,mac,福建省,厦门市,member
O001299,U000459,2026-04-29 17:54:00,133.00,paid,search,ios,湖北省,武汉市,regular
O001300,U000131,2026-04-29 11:10:00,591.00,paid,douyin,mac,湖北省,武汉市,member
O001301,U000011,2026-04-29 23:10:00,444.00,completed,douyin,mac,浙江省,杭州市,high_value
O001302,U000739,2026-04-29 17:13:00,354.00,paid,search,ios,湖北省,武汉市,regular
O001303,U000389,2026-04-29 14:15:00,609.00,paid,douyin,ios,广东省,深圳市,member
O001304,U000192,2026-04-29 12:46:00,252.00,paid,douyin,mac,山东省,青岛市,member
O001305,U000032,2026-04-29 11:15:00,727.00,paid,douyin,android,四川省,成都市,high_value
O001306,U000084,2026-04-29 15:03:00,73.00,completed,douyin,windows,河南省,郑州市,high_value
O001307,U000348,2026-04-29 16:45:00,369.00,completed,douyin,ios,北京市,北京市,member
O001308,U000355,2026-04-29 09:12:00,347.00,paid,search,windows,浙江省,杭州市,member
O001309,U000454,2026-04-29 12:21:00,772.00,paid,taobao,mac,河南省,郑州市,regular
O001310,U000381,2026-04-30 11:00:00,665.00,paid,search,windows,广东省,深圳市,member
O001311,U000431,2026-04-30 08:55:00,1245.00,paid,jd,ios,山东省,青岛市,regular
O001312,U000265,2026-04-30 20:17:00,1405.00,paid,douyin,android,山东省,青岛市,member
O001313,U000617,2026-04-30 19:30:00,303.00,paid,jd,ios,北京市,北京市,regular
O001314,U000164,2026-04-30 10:22:00,678.00,paid,search,ios,上海市,上海市,member
O001315,U000262,2026-04-30 12:15:00,527.00,paid,taobao,mac,广东省,深圳市,member
O001316,U000175,2026-04-30 18:53:00,452.00,paid,offline,android,福建省,厦门市,member
O001317,U000404,2026-04-30 17:20:00,222.00,cancelled,wechat,mac,广东省,深圳市,member
O001318,U000199,2026-04-30 10:36:00,509.00,paid,offline,mac,山东省,青岛市,member
O001319,U000609,2026-04-30 13:07:00,832.00,paid,taobao,windows,浙江省,杭州市,regular
O001320,U000412,2026-04-30 18:56:00,318.00,paid,douyin,android,山东省,青岛市,member
O001321,U000401,2026-05-01 09:30:00,1313.00,paid,jd,android,浙江省,杭州市,member
O001322,U000824,2026-05-01 15:17:00,170.00,paid,douyin,windows,上海市,上海市,new
O001323,U000878,2026-05-01 11:26:00,141.00,paid,taobao,mac,福建省,厦门市,new
O001324,U000287,2026-05-01 19:18:00,126.00,paid,offline,ios,河南省,郑州市,member
O001325,U000548,2026-05-01 12:30:00,268.00,completed,wechat,windows,浙江省,杭州市,regular
O001326,U000050,2026-05-01 20:08:00,509.00,paid,jd,windows,河南省,郑州市,high_value
O001327,U000607,2026-05-01 08:23:00,782.00,paid,wechat,windows,湖北省,武汉市,regular
O001328,U000116,2026-05-01 15:16:00,231.00,paid,taobao,windows,河南省,郑州市,high_value
O001329,U000563,2026-05-01 15:49:00,515.00,cancelled,search,android,山东省,青岛市,regular
O001330,U000686,2026-05-01 20:40:00,284.00,paid,taobao,windows,四川省,成都市,regular
O001331,U000795,2026-05-01 20:17:00,77.00,completed,search,windows,湖北省,武汉市,regular
O001332,U000761,2026-05-02 18:50:00,441.00,paid,douyin,windows,福建省,厦门市,regular
O001333,U000739,2026-05-02 12:21:00,315.00,paid,douyin,ios,湖北省,武汉市,regular
O001334,U000121,2026-05-02 09:46:00,409.00,paid,offline,windows,上海市,上海市,member
O001335,U000339,2026-05-02 13:54:00,519.00,paid,jd,mac,山东省,青岛市,member
O001336,U000219,2026-05-02 13:32:00,386.00,paid,search,mac,湖北省,武汉市,member
O001337,U000052,2026-05-02 20:16:00,618.00,completed,search,android,北京市,北京市,high_value
O001338,U000604,2026-05-02 21:37:00,354.00,completed,douyin,android,福建省,厦门市,regular
O001339,U000636,2026-05-02 12:14:00,421.00,paid,wechat,ios,北京市,北京市,regular
O001340,U000533,2026-05-02 10:18:00,1300.00,paid,search,ios,四川省,成都市,regular
O001341,U000482,2026-05-02 10:10:00,573.00,paid,taobao,ios,北京市,北京市,regular
O001342,U000014,2026-05-02 11:58:00,432.00,completed,taobao,ios,湖北省,武汉市,high_value
O001343,U000893,2026-05-03 18:37:00,1383.00,paid,taobao,windows,浙江省,杭州市,new
O001344,U000094,2026-05-03 10:09:00,370.00,paid,offline,ios,上海市,上海市,high_value
O001345,U000734,2026-05-03 11:14:00,573.00,completed,taobao,mac,江苏省,南京市,regular
O001346,U000756,2026-05-03 20:58:00,639.00,paid,wechat,windows,福建省,厦门市,regular
O001347,U000197,2026-05-03 13:10:00,245.00,paid,wechat,mac,上海市,上海市,member
O001348,U000396,2026-05-03 18:11:00,640.00,paid,douyin,windows,浙江省,杭州市,member
O001349,U000336,2026-05-03 20:13:00,684.00,paid,taobao,mac,山东省,青岛市,member
O001350,U000695,2026-05-03 20:56:00,1032.00,paid,search,mac,山东省,青岛市,regular
O001351,U000890,2026-05-03 17:03:00,312.00,paid,taobao,windows,浙江省,杭州市,new
O001352,U000617,2026-05-03 20:22:00,69.00,paid,wechat,ios,北京市,北京市,regular
O001353,U000866,2026-05-03 21:30:00,620.00,paid,taobao,android,湖北省,武汉市,new
O001354,U000054,2026-05-04 17:51:00,2600.00,paid,offline,mac,福建省,厦门市,high_value
O001355,U000128,2026-05-04 22:39:00,248.00,paid,search,ios,江苏省,南京市,member
O001356,U000303,2026-05-04 17:48:00,1063.00,paid,taobao,android,北京市,北京市,member
O001357,U000568,2026-05-04 20:35:00,475.00,paid,offline,windows,山东省,青岛市,regular
O001358,U000553,2026-05-04 17:48:00,1151.00,paid,douyin,windows,四川省,成都市,regular
O001359,U000027,2026-05-04 09:22:00,868.00,paid,jd,mac,浙江省,杭州市,high_value
O001360,U000013,2026-05-04 14:59:00,169.00,paid,offline,android,河南省,郑州市,high_value
O001361,U000600,2026-05-04 08:46:00,162.00,paid,offline,mac,上海市,上海市,regular
O001362,U000474,2026-05-04 15:19:00,456.00,paid,taobao,ios,山东省,青岛市,regular
O001363,U000588,2026-05-04 18:10:00,230.00,paid,taobao,android,上海市,上海市,regular
O001364,U000798,2026-05-04 21:42:00,2492.00,paid,jd,ios,江苏省,南京市,regular
O001365,U000155,2026-05-05 13:52:00,878.00,completed,jd,windows,四川省,成都市,member
O001366,U000632,2026-05-05 09:00:00,656.00,paid,douyin,android,广东省,深圳市,regular
O001367,U000726,2026-05-05 19:02:00,742.00,paid,jd,windows,江苏省,南京市,regular
O001368,U000457,2026-05-05 11:59:00,158.00,paid,search,mac,广东省,深圳市,regular
O001369,U000782,2026-05-05 23:51:00,562.00,paid,search,mac,湖北省,武汉市,regular
O001370,U000795,2026-05-05 15:11:00,699.00,paid,offline,windows,湖北省,武汉市,regular
O001371,U000014,2026-05-05 22:56:00,362.00,paid,douyin,ios,湖北省,武汉市,high_value
O001372,U000135,2026-05-05 11:55:00,344.00,paid,search,windows,山东省,青岛市,member
O001373,U000029,2026-05-05 09:39:00,44.00,paid,jd,windows,四川省,成都市,high_value
O001374,U000115,2026-05-05 17:37:00,157.00,paid,jd,windows,江苏省,南京市,high_value
O001375,U000488,2026-05-05 22:18:00,536.00,paid,taobao,ios,北京市,北京市,regular
O001376,U000634,2026-05-06 16:33:00,164.00,paid,search,mac,广东省,深圳市,regular
O001377,U000070,2026-05-06 15:59:00,99.00,paid,taobao,ios,广东省,深圳市,high_value
O001378,U000540,2026-05-06 09:12:00,648.00,completed,wechat,android,河南省,郑州市,regular
O001379,U000287,2026-05-06 15:04:00,803.00,paid,taobao,ios,河南省,郑州市,member
O001380,U000078,2026-05-06 10:53:00,611.00,paid,jd,mac,湖北省,武汉市,high_value
O001381,U000843,2026-05-06 09:28:00,1421.00,paid,douyin,mac,福建省,厦门市,new
O001382,U000528,2026-05-06 20:08:00,431.00,paid,wechat,mac,广东省,深圳市,regular
O001383,U000584,2026-05-06 15:22:00,1348.00,completed,offline,ios,江苏省,南京市,regular
O001384,U000134,2026-05-06 19:16:00,60.00,paid,offline,ios,山东省,青岛市,member
O001385,U000377,2026-05-06 14:22:00,48.00,paid,douyin,windows,四川省,成都市,member
O001386,U000400,2026-05-06 08:28:00,201.00,completed,taobao,mac,广东省,深圳市,member
O001387,U000317,2026-05-07 08:51:00,902.00,paid,search,ios,广东省,深圳市,member
O001388,U000718,2026-05-07 12:18:00,468.00,paid,offline,mac,河南省,郑州市,regular
O001389,U000087,2026-05-07 09:16:00,713.00,paid,jd,windows,福建省,厦门市,high_value
O001390,U000814,2026-05-07 20:38:00,234.00,paid,taobao,windows,北京市,北京市,regular
O001391,U000476,2026-05-07 09:15:00,205.00,paid,offline,windows,浙江省,杭州市,regular
O001392,U000155,2026-05-07 08:44:00,705.00,completed,search,windows,四川省,成都市,member
O001393,U000881,2026-05-07 17:42:00,870.00,completed,taobao,android,北京市,北京市,new
O001394,U000346,2026-05-07 12:31:00,863.00,paid,douyin,windows,山东省,青岛市,member
O001395,U000689,2026-05-07 13:04:00,696.00,paid,jd,windows,北京市,北京市,regular
O001396,U000681,2026-05-07 14:23:00,2490.00,paid,douyin,windows,江苏省,南京市,regular
O001397,U000873,2026-05-07 13:09:00,986.00,paid,taobao,ios,四川省,成都市,new
O001398,U000248,2026-05-08 11:06:00,169.00,paid,jd,windows,浙江省,杭州市,member
O001399,U000307,2026-05-08 21:50:00,339.00,paid,search,windows,四川省,成都市,member
O001400,U000555,2026-05-08 17:43:00,142.00,paid,wechat,ios,山东省,青岛市,regular
O001401,U000621,2026-05-08 13:19:00,387.00,paid,taobao,android,上海市,上海市,regular
O001402,U000586,2026-05-08 08:03:00,383.00,completed,taobao,ios,山东省,青岛市,regular
O001403,U000469,2026-05-08 09:34:00,443.00,paid,wechat,ios,广东省,深圳市,regular
O001404,U000432,2026-05-08 15:15:00,142.00,paid,offline,ios,河南省,郑州市,regular
O001405,U000019,2026-05-08 20:32:00,165.00,cancelled,wechat,android,浙江省,杭州市,high_value
O001406,U000077,2026-05-08 15:46:00,76.00,paid,offline,android,福建省,厦门市,high_value
O001407,U000629,2026-05-08 17:43:00,240.00,paid,taobao,android,山东省,青岛市,regular
O001408,U000459,2026-05-08 14:44:00,444.00,paid,taobao,ios,湖北省,武汉市,regular
O001409,U000013,2026-05-09 12:09:00,106.00,paid,taobao,android,河南省,郑州市,high_value
O001410,U000430,2026-05-09 23:39:00,596.00,cancelled,taobao,ios,福建省,厦门市,regular
O001411,U000748,2026-05-09 17:43:00,411.00,completed,wechat,windows,江苏省,南京市,regular
O001412,U000736,2026-05-09 12:40:00,258.00,paid,offline,android,河南省,郑州市,regular
O001413,U000422,2026-05-09 10:11:00,228.00,cancelled,search,windows,湖北省,武汉市,regular
O001414,U000855,2026-05-09 17:12:00,465.00,completed,douyin,mac,四川省,成都市,new
O001415,U000477,2026-05-09 14:28:00,677.00,paid,jd,windows,广东省,深圳市,regular
O001416,U000340,2026-05-09 12:56:00,176.00,completed,jd,windows,江苏省,南京市,member
O001417,U000526,2026-05-09 08:46:00,145.00,paid,douyin,android,浙江省,杭州市,regular
O001418,U000782,2026-05-09 20:01:00,986.00,paid,search,mac,湖北省,武汉市,regular
O001419,U000774,2026-05-09 16:42:00,2021.00,paid,offline,mac,湖北省,武汉市,regular
O001420,U000070,2026-05-10 08:45:00,311.00,completed,offline,ios,广东省,深圳市,high_value
O001421,U000039,2026-05-10 15:35:00,507.00,paid,search,mac,福建省,厦门市,high_value
O001422,U000754,2026-05-10 12:29:00,210.00,completed,taobao,mac,四川省,成都市,regular
O001423,U000320,2026-05-10 17:01:00,583.00,cancelled,wechat,android,四川省,成都市,member
O001424,U000835,2026-05-10 10:07:00,687.00,paid,jd,ios,四川省,成都市,new
O001425,U000132,2026-05-10 20:20:00,430.00,completed,jd,android,广东省,深圳市,member
O001426,U000683,2026-05-10 16:24:00,979.00,paid,wechat,windows,湖北省,武汉市,regular
O001427,U000078,2026-05-10 21:07:00,248.00,completed,wechat,mac,湖北省,武汉市,high_value
O001428,U000328,2026-05-10 11:56:00,166.00,paid,douyin,mac,湖北省,武汉市,member
O001429,U000675,2026-05-10 11:26:00,654.00,completed,offline,windows,北京市,北京市,regular
O001430,U000308,2026-05-10 09:23:00,164.00,completed,wechat,mac,北京市,北京市,member
O001431,U000509,2026-05-11 18:50:00,504.00,paid,search,android,山东省,青岛市,regular
O001432,U000810,2026-05-11 19:55:00,805.00,paid,douyin,ios,四川省,成都市,regular
O001433,U000667,2026-05-11 15:29:00,372.00,paid,offline,windows,江苏省,南京市,regular
O001434,U000437,2026-05-11 19:23:00,657.00,completed,wechat,windows,北京市,北京市,regular
O001435,U000587,2026-05-11 17:11:00,237.00,paid,jd,ios,湖北省,武汉市,regular
O001436,U000363,2026-05-11 19:47:00,608.00,paid,taobao,ios,山东省,青岛市,member
O001437,U000840,2026-05-11 19:53:00,561.00,paid,wechat,mac,江苏省,南京市,new
O001438,U000357,2026-05-11 19:36:00,112.00,completed,offline,ios,北京市,北京市,member
O001439,U000343,2026-05-11 22:16:00,172.00,paid,douyin,android,江苏省,南京市,member
O001440,U000608,2026-05-11 09:13:00,635.00,paid,offline,android,河南省,郑州市,regular
O001441,U000105,2026-05-11 20:56:00,192.00,completed,wechat,mac,四川省,成都市,high_value
O001442,U000868,2026-05-12 12:43:00,86.00,paid,wechat,android,上海市,上海市,new
O001443,U000555,2026-05-12 10:38:00,1249.00,paid,search,ios,山东省,青岛市,regular
O001444,U000667,2026-05-12 21:46:00,681.00,paid,search,windows,江苏省,南京市,regular
O001445,U000708,2026-05-12 13:43:00,559.00,paid,wechat,windows,北京市,北京市,regular
O001446,U000841,2026-05-12 15:54:00,433.00,completed,search,android,江苏省,南京市,new
O001447,U000108,2026-05-12 10:17:00,982.00,completed,offline,mac,福建省,厦门市,high_value
O001448,U000500,2026-05-12 11:21:00,60.00,paid,wechat,ios,河南省,郑州市,regular
O001449,U000254,2026-05-12 08:57:00,262.00,paid,jd,ios,上海市,上海市,member
O001450,U000074,2026-05-12 12:43:00,766.00,cancelled,taobao,ios,福建省,厦门市,high_value
O001451,U000742,2026-05-12 23:11:00,42.00,paid,offline,ios,河南省,郑州市,regular
O001452,U000071,2026-05-12 19:32:00,426.00,cancelled,jd,android,北京市,北京市,high_value
O001453,U000260,2026-05-13 08:09:00,143.00,paid,jd,android,上海市,上海市,member
O001454,U000131,2026-05-13 12:24:00,624.00,paid,offline,mac,湖北省,武汉市,member
O001455,U000222,2026-05-13 13:44:00,152.00,paid,search,android,福建省,厦门市,member
O001456,U000460,2026-05-13 15:25:00,1757.00,completed,douyin,ios,上海市,上海市,regular
O001457,U000680,2026-05-13 13:21:00,1104.00,paid,wechat,mac,福建省,厦门市,regular
O001458,U000557,2026-05-13 08:26:00,99.00,paid,jd,android,河南省,郑州市,regular
O001459,U000786,2026-05-13 16:00:00,747.00,completed,douyin,windows,浙江省,杭州市,regular
O001460,U000307,2026-05-13 15:48:00,1186.00,paid,jd,windows,四川省,成都市,member
O001461,U000599,2026-05-13 10:30:00,44.00,completed,douyin,android,北京市,北京市,regular
O001462,U000335,2026-05-13 22:54:00,287.00,paid,taobao,windows,北京市,北京市,member
O001463,U000195,2026-05-13 14:38:00,655.00,paid,offline,android,四川省,成都市,member
O001464,U000530,2026-05-14 12:00:00,462.00,paid,wechat,ios,江苏省,南京市,regular
O001465,U000686,2026-05-14 11:31:00,851.00,paid,douyin,windows,四川省,成都市,regular
O001466,U000265,2026-05-14 15:51:00,856.00,completed,search,android,山东省,青岛市,member
O001467,U000657,2026-05-14 22:13:00,512.00,paid,offline,android,福建省,厦门市,regular
O001468,U000023,2026-05-14 20:49:00,728.00,completed,wechat,windows,湖北省,武汉市,high_value
O001469,U000576,2026-05-14 09:06:00,212.00,paid,taobao,android,福建省,厦门市,regular
O001470,U000551,2026-05-14 15:23:00,446.00,paid,search,android,湖北省,武汉市,regular
O001471,U000143,2026-05-14 18:19:00,859.00,completed,offline,windows,北京市,北京市,member
O001472,U000744,2026-05-14 14:16:00,250.00,completed,search,windows,浙江省,杭州市,regular
O001473,U000688,2026-05-14 09:08:00,851.00,paid,douyin,ios,福建省,厦门市,regular
O001474,U000195,2026-05-14 11:42:00,609.00,paid,taobao,android,四川省,成都市,member
O001475,U000421,2026-05-15 14:03:00,71.00,paid,search,android,北京市,北京市,regular
O001476,U000655,2026-05-15 20:38:00,836.00,completed,jd,windows,福建省,厦门市,regular
O001477,U000427,2026-05-15 11:36:00,323.00,cancelled,search,ios,福建省,厦门市,regular
O001478,U000420,2026-05-15 12:16:00,359.00,completed,taobao,android,湖北省,武汉市,member
O001479,U000286,2026-05-15 13:23:00,118.00,paid,search,mac,山东省,青岛市,member
O001480,U000895,2026-05-15 15:39:00,1036.00,paid,offline,windows,江苏省,南京市,new
O001481,U000645,2026-05-15 14:40:00,130.00,paid,douyin,android,山东省,青岛市,regular
O001482,U000871,2026-05-15 22:23:00,60.00,paid,taobao,windows,广东省,深圳市,new
O001483,U000887,2026-05-15 22:25:00,359.00,paid,search,android,福建省,厦门市,new
O001484,U000858,2026-05-15 21:44:00,388.00,paid,douyin,android,上海市,上海市,new
O001485,U000177,2026-05-15 16:57:00,264.00,paid,offline,mac,北京市,北京市,member
O001486,U000199,2026-05-16 20:09:00,190.00,paid,offline,mac,山东省,青岛市,member
O001487,U000270,2026-05-16 21:59:00,252.00,paid,search,ios,山东省,青岛市,member
O001488,U000884,2026-05-16 13:44:00,86.00,cancelled,douyin,mac,福建省,厦门市,new
O001489,U000270,2026-05-16 08:17:00,1005.00,paid,wechat,ios,山东省,青岛市,member
O001490,U000803,2026-05-16 14:06:00,778.00,paid,jd,windows,广东省,深圳市,regular
O001491,U000459,2026-05-16 08:23:00,663.00,paid,search,ios,湖北省,武汉市,regular
O001492,U000001,2026-05-16 23:23:00,190.00,paid,wechat,mac,北京市,北京市,high_value
O001493,U000707,2026-05-16 09:37:00,614.00,paid,offline,ios,浙江省,杭州市,regular
O001494,U000244,2026-05-16 18:35:00,1113.00,paid,wechat,mac,河南省,郑州市,member
O001495,U000699,2026-05-16 21:26:00,582.00,completed,wechat,android,北京市,北京市,regular
O001496,U000786,2026-05-16 12:48:00,212.00,paid,wechat,windows,浙江省,杭州市,regular
O001497,U000591,2026-05-17 20:19:00,546.00,paid,search,android,上海市,上海市,regular
O001498,U000825,2026-05-17 19:35:00,362.00,paid,offline,windows,北京市,北京市,new
O001499,U000032,2026-05-17 12:22:00,753.00,paid,jd,android,四川省,成都市,high_value
O001500,U000188,2026-05-17 23:01:00,600.00,paid,wechat,android,浙江省,杭州市,member
O001501,U000653,2026-05-17 23:51:00,528.00,paid,search,windows,北京市,北京市,regular
O001502,U000762,2026-05-17 16:49:00,240.00,completed,search,windows,湖北省,武汉市,regular
O001503,U000188,2026-05-17 14:36:00,998.00,paid,taobao,android,浙江省,杭州市,member
O001504,U000493,2026-05-17 20:52:00,667.00,cancelled,wechat,mac,江苏省,南京市,regular
O001505,U000530,2026-05-17 19:23:00,120.00,paid,wechat,ios,江苏省,南京市,regular
O001506,U000009,2026-05-17 14:57:00,1401.00,paid,offline,ios,江苏省,南京市,high_value
O001507,U000737,2026-05-17 12:36:00,743.00,paid,jd,ios,上海市,上海市,regular
O001508,U000689,2026-05-18 10:39:00,773.00,completed,wechat,windows,北京市,北京市,regular
O001509,U000480,2026-05-18 12:21:00,1066.00,completed,taobao,windows,福建省,厦门市,regular
O001510,U000064,2026-05-18 08:09:00,227.00,paid,douyin,windows,山东省,青岛市,high_value
O001511,U000779,2026-05-18 20:29:00,539.00,paid,search,windows,上海市,上海市,regular
O001512,U000630,2026-05-18 09:27:00,764.00,paid,wechat,windows,湖北省,武汉市,regular
O001513,U000012,2026-05-18 16:51:00,53.00,paid,wechat,android,山东省,青岛市,high_value
O001514,U000608,2026-05-18 14:04:00,1104.00,cancelled,offline,android,河南省,郑州市,regular
O001515,U000713,2026-05-18 13:23:00,136.00,paid,douyin,android,广东省,深圳市,regular
O001516,U000682,2026-05-18 16:27:00,446.00,paid,jd,windows,上海市,上海市,regular
